Id,FIPS_County,Title,Description,Start_Date,End_Date,End_Date_Known,Post_Date,Level,FIPS_State,State,State_Abbr,County,IsPositive,Agriculture,Business_And_Industry,Energy,Fire,Plants_And_Wildlife,Relief_Response_And_Restrictions,Society_And_Public_Health,Tourism_And_Recreation,Water_Supply_And_Quality,Total,Impact Source
54048,6045,"Drought state of emergency declaration for Mendocino County, California","A drought state of emergency was declared for Mendocino County by the board of supervisors.  An ad hoc drought committee was also created.  
The Mendocino Voice (Calif.), April 22, 2021",4/20/2021,5/20/2021,estimated,5/1/2021,County,6,California,CA,Mendocino County,0,0,0,0,0,0,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/54048
54050,6045,Less water being released for minimum protection of imperiled fish in upper Russian River in California,"Sonoma Water received permission from state regulators to release less water than normally required for minimum protection of imperiled salmon and steelhead trout in the upper Russian River.  The water district was also petitioning for lowered in-stream flows for the full length of the river. 
Santa Rosa Press Democrat (Calif.), April 26, 2021",4/26/2021,5/26/2021,estimated,5/1/2021,County,6,California,CA,Mendocino County,0,0,0,0,0,1,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/54050
54050,6097,Less water being released for minimum protection of imperiled fish in upper Russian River in California,"Sonoma Water received permission from state regulators to release less water than normally required for minimum protection of imperiled salmon and steelhead trout in the upper Russian River.  The water district was also petitioning for lowered in-stream flows for the full length of the river. 
Santa Rosa Press Democrat (Calif.), April 26, 2021",4/26/2021,5/26/2021,estimated,5/1/2021,County,6,California,CA,Sonoma County,0,0,0,0,0,1,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/54050
54036,6041,"Drought, other factors led to closing of winery in Marin County, California","Grape yields at Pey-Marin Vineyards were very low in drought years.  Climate change and weather extremes made grape growing in west Marin County not worth the effort, leading the owner to close the winery.
San Francisco Chronicle (Calif.), April 27, 2021",4/27/2021,5/27/2021,estimated,4/30/2021,County,6,California,CA,Marin County,0,1,1,0,0,0,0,0,0,0,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/54036
54040,6007,Young salmon in California being trucked to sea,"Tanker trucks were being used to transport about 16.8 million young salmon from four Central Valley hatcheries to the San Francisco Bay and other coastal sites  as drought left rivers too low, too warm or both for the smolts’ survival.  About 20% more fish than normal were being trucked to the Pacific Ocean.  The aim is to maximize survival of California’s fall-run chinook, central to the state’s commercial and recreational salmon industries.  
The chinook typically start their lives upriver and swim to the Pacific Ocean, where they stay for three years until they return to where they were born to spawn.  
San Francisco Chronicle (Calif.), April 29, 2021

Young 3.5-inch long salmon were being trucked from the Nimbus Fish Hatchery east of Sacramento to the San Francisco Bay, rather than being released into the American River as usual because drought left the river too warm for the wee fish.  Seventeen million salmon smolts will be transported to the San Francisco Bay from hatcheries, a measure last taken during the 2014 drought.
The American River was flowing at 31% of its usual rate on May 11 and was warm enough to threaten the hundreds of thousands of fry and eggs laid naturally in the river.
Reuters (New York, N.Y.), May 13, 2021",4/29/2021,6/1/2021,reported,4/30/2021,County,6,California,CA,Butte County,0,0,0,0,0,1,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/54040
54040,6011,Young salmon in California being trucked to sea,"Tanker trucks were being used to transport about 16.8 million young salmon from four Central Valley hatcheries to the San Francisco Bay and other coastal sites  as drought left rivers too low, too warm or both for the smolts’ survival.  About 20% more fish than normal were being trucked to the Pacific Ocean.  The aim is to maximize survival of California’s fall-run chinook, central to the state’s commercial and recreational salmon industries.  
The chinook typically start their lives upriver and swim to the Pacific Ocean, where they stay for three years until they return to where they were born to spawn.  
San Francisco Chronicle (Calif.), April 29, 2021

Young 3.5-inch long salmon were being trucked from the Nimbus Fish Hatchery east of Sacramento to the San Francisco Bay, rather than being released into the American River as usual because drought left the river too warm for the wee fish.  Seventeen million salmon smolts will be transported to the San Francisco Bay from hatcheries, a measure last taken during the 2014 drought.
The American River was flowing at 31% of its usual rate on May 11 and was warm enough to threaten the hundreds of thousands of fry and eggs laid naturally in the river.
Reuters (New York, N.Y.), May 13, 2021",4/29/2021,6/1/2021,reported,4/30/2021,County,6,California,CA,Colusa County,0,0,0,0,0,1,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/54040
54040,6013,Young salmon in California being trucked to sea,"Tanker trucks were being used to transport about 16.8 million young salmon from four Central Valley hatcheries to the San Francisco Bay and other coastal sites  as drought left rivers too low, too warm or both for the smolts’ survival.  About 20% more fish than normal were being trucked to the Pacific Ocean.  The aim is to maximize survival of California’s fall-run chinook, central to the state’s commercial and recreational salmon industries.  
The chinook typically start their lives upriver and swim to the Pacific Ocean, where they stay for three years until they return to where they were born to spawn.  
San Francisco Chronicle (Calif.), April 29, 2021

Young 3.5-inch long salmon were being trucked from the Nimbus Fish Hatchery east of Sacramento to the San Francisco Bay, rather than being released into the American River as usual because drought left the river too warm for the wee fish.  Seventeen million salmon smolts will be transported to the San Francisco Bay from hatcheries, a measure last taken during the 2014 drought.
The American River was flowing at 31% of its usual rate on May 11 and was warm enough to threaten the hundreds of thousands of fry and eggs laid naturally in the river.
Reuters (New York, N.Y.), May 13, 2021",4/29/2021,6/1/2021,reported,4/30/2021,County,6,California,CA,Contra Costa County,0,0,0,0,0,1,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/54040
54040,6021,Young salmon in California being trucked to sea,"Tanker trucks were being used to transport about 16.8 million young salmon from four Central Valley hatcheries to the San Francisco Bay and other coastal sites  as drought left rivers too low, too warm or both for the smolts’ survival.  About 20% more fish than normal were being trucked to the Pacific Ocean.  The aim is to maximize survival of California’s fall-run chinook, central to the state’s commercial and recreational salmon industries.  
The chinook typically start their lives upriver and swim to the Pacific Ocean, where they stay for three years until they return to where they were born to spawn.  
San Francisco Chronicle (Calif.), April 29, 2021

Young 3.5-inch long salmon were being trucked from the Nimbus Fish Hatchery east of Sacramento to the San Francisco Bay, rather than being released into the American River as usual because drought left the river too warm for the wee fish.  Seventeen million salmon smolts will be transported to the San Francisco Bay from hatcheries, a measure last taken during the 2014 drought.
The American River was flowing at 31% of its usual rate on May 11 and was warm enough to threaten the hundreds of thousands of fry and eggs laid naturally in the river.
Reuters (New York, N.Y.), May 13, 2021",4/29/2021,6/1/2021,reported,4/30/2021,County,6,California,CA,Glenn County,0,0,0,0,0,1,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/54040
54040,6047,Young salmon in California being trucked to sea,"Tanker trucks were being used to transport about 16.8 million young salmon from four Central Valley hatcheries to the San Francisco Bay and other coastal sites  as drought left rivers too low, too warm or both for the smolts’ survival.  About 20% more fish than normal were being trucked to the Pacific Ocean.  The aim is to maximize survival of California’s fall-run chinook, central to the state’s commercial and recreational salmon industries.  
The chinook typically start their lives upriver and swim to the Pacific Ocean, where they stay for three years until they return to where they were born to spawn.  
San Francisco Chronicle (Calif.), April 29, 2021

Young 3.5-inch long salmon were being trucked from the Nimbus Fish Hatchery east of Sacramento to the San Francisco Bay, rather than being released into the American River as usual because drought left the river too warm for the wee fish.  Seventeen million salmon smolts will be transported to the San Francisco Bay from hatcheries, a measure last taken during the 2014 drought.
The American River was flowing at 31% of its usual rate on May 11 and was warm enough to threaten the hundreds of thousands of fry and eggs laid naturally in the river.
Reuters (New York, N.Y.), May 13, 2021",4/29/2021,6/1/2021,reported,4/30/2021,County,6,California,CA,Merced County,0,0,0,0,0,1,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/54040
54040,6067,Young salmon in California being trucked to sea,"Tanker trucks were being used to transport about 16.8 million young salmon from four Central Valley hatcheries to the San Francisco Bay and other coastal sites  as drought left rivers too low, too warm or both for the smolts’ survival.  About 20% more fish than normal were being trucked to the Pacific Ocean.  The aim is to maximize survival of California’s fall-run chinook, central to the state’s commercial and recreational salmon industries.  
The chinook typically start their lives upriver and swim to the Pacific Ocean, where they stay for three years until they return to where they were born to spawn.  
San Francisco Chronicle (Calif.), April 29, 2021

Young 3.5-inch long salmon were being trucked from the Nimbus Fish Hatchery east of Sacramento to the San Francisco Bay, rather than being released into the American River as usual because drought left the river too warm for the wee fish.  Seventeen million salmon smolts will be transported to the San Francisco Bay from hatcheries, a measure last taken during the 2014 drought.
The American River was flowing at 31% of its usual rate on May 11 and was warm enough to threaten the hundreds of thousands of fry and eggs laid naturally in the river.
Reuters (New York, N.Y.), May 13, 2021",4/29/2021,6/1/2021,reported,4/30/2021,County,6,California,CA,Sacramento County,0,0,0,0,0,1,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/54040
